index,league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,nation_shooting,pos_shooting,age_shooting,born_shooting,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance_CrdY_misc,Performance_CrdR_misc,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Standard_Gls_p90,Standard_Sh_p90,Performance_Ast_p90,Performance_Crs_p90,Performance_TklW_p90,Performance_Int_p90,Performance_Fls_p90,Performance_Fld_p90
217,ENG-Premier League,2425,Manchester Utd,Kobbie Mainoo,ENG,MF,19,2005,25,19,1651,18.3,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ENG,MF,19,2005,18.3,0,15,2,13.3,0.82,0.11,0.0,0.0,0,0,ENG,MF,19,2005,18.3,5,0,0,27,21,3,7,19,28,,,0,0.0,0.819672131147541,0.0,0.3825136612021858,1.530054644808743,1.0382513661202186,1.4754098360655736,1.1475409836065573
218,ENG-Premier League,2425,Manchester Utd,Leny Yoro,FRA,DF,18,2005,21,12,1165,12.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,FRA,DF,18,2005,12.9,0,5,1,20.0,0.39,0.08,0.0,0.0,0,0,FRA,DF,18,2005,12.9,5,0,0,9,2,1,1,17,11,,,0,0.0,0.38759689922480617,0.0,0.07751937984496124,0.8527131782945736,1.317829457364341,0.6976744186046512,0.15503875968992248
219,ENG-Premier League,2425,Manchester Utd,Lisandro Martínez,ARG,DF,26,1998,20,20,1751,19.5,2,1,3,2,0,0,7,0,0.1,0.05,0.15,0.1,0.15,ARG,DF,26,1998,19.5,2,17,6,35.3,0.87,0.31,0.12,0.33,0,0,ARG,DF,26,1998,19.5,7,0,0,22,7,0,9,31,24,,,0,0.10256410256410256,0.8717948717948718,0.05128205128205128,0.46153846153846156,1.2307692307692308,1.5897435897435896,1.1282051282051282,0.358974358974359
220,ENG-Premier League,2425,Manchester Utd,Manuel Ugarte,URU,MF,23,2001,29,22,1785,19.8,1,2,3,1,0,0,11,0,0.05,0.1,0.15,0.05,0.15,URU,MF,23,2001,19.8,1,19,4,21.1,0.96,0.2,0.05,0.25,0,0,URU,MF,23,2001,19.8,11,0,0,41,33,0,7,26,50,,,1,0.050505050505050504,0.9595959595959596,0.10101010101010101,0.35353535353535354,2.525252525252525,1.3131313131313131,2.0707070707070705,1.6666666666666665
221,ENG-Premier League,2425,Manchester Utd,Marcus Rashford,ENG,MF,26,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,0.37,0.09,0.46,0.37,0.46,ENG,MF,26,1997,10.9,4,16,9,56.3,1.47,0.83,0.25,0.44,0,0,ENG,MF,26,1997,10.9,2,0,0,8,7,7,27,5,4,,,0,0.36697247706422015,1.4678899082568806,0.09174311926605504,2.477064220183486,0.36697247706422015,0.4587155963302752,0.7339449541284403,0.6422018348623852
222,ENG-Premier League,2425,Manchester Utd,Matthijs de Ligt,NED,DF,24,1999,29,25,2123,23.6,2,0,2,2,0,0,3,0,0.08,0.0,0.08,0.08,0.08,NED,DF,24,1999,23.6,2,18,10,55.6,0.76,0.42,0.11,0.2,0,0,NED,DF,24,1999,23.6,3,0,0,16,12,2,6,32,22,,,0,0.0847457627118644,0.7627118644067796,0.0,0.2542372881355932,0.9322033898305084,1.3559322033898304,0.6779661016949152,0.5084745762711864
223,ENG-Premier League,2425,Manchester Utd,Noussair Mazraoui,MAR,"DF,MF",26,1997,37,34,2838,31.5,0,1,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03,MAR,"DF,MF",26,1997,31.5,0,13,3,23.1,0.41,0.1,0.0,0.0,0,0,MAR,"DF,MF",26,1997,31.5,3,0,0,38,25,4,23,35,71,,,0,0.0,0.4126984126984127,0.031746031746031744,0.7301587301587301,2.253968253968254,1.1111111111111112,1.2063492063492063,0.7936507936507936
224,ENG-Premier League,2425,Manchester Utd,Rasmus Højlund,DEN,FW,21,2003,32,23,2004,22.3,4,0,4,4,0,0,2,0,0.18,0.0,0.18,0.18,0.18,DEN,FW,21,2003,22.3,4,32,13,40.6,1.44,0.58,0.13,0.31,0,0,DEN,FW,21,2003,22.3,2,0,0,18,28,13,7,2,1,,,0,0.17937219730941703,1.4349775784753362,0.0,0.3139013452914798,0.04484304932735426,0.08968609865470852,0.8071748878923767,1.2556053811659191
225,ENG-Premier League,2425,Newcastle,Alexander Isak,SWE,FW,24,1999,34,34,2756,30.6,23,6,29,19,4,4,1,0,0.75,0.2,0.95,0.62,0.82,SWE,FW,24,1999,30.6,23,99,46,46.5,3.23,1.5,0.23,0.5,4,4,SWE,FW,24,1999,30.6,1,0,0,28,14,20,16,3,5,,,0,0.7516339869281046,3.235294117647059,0.19607843137254902,0.5228758169934641,0.16339869281045752,0.09803921568627451,0.9150326797385621,0.45751633986928103
226,ENG-Premier League,2425,Newcastle,Anthony Gordon,ENG,"FW,MF",23,2001,34,28,2434,27.0,6,5,11,5,1,2,2,0,0.22,0.18,0.41,0.18,0.37,ENG,"FW,MF",23,2001,27.0,6,59,19,32.2,2.18,0.7,0.1,0.32,1,2,ENG,"FW,MF",23,2001,27.0,2,0,0,20,71,8,130,6,17,,,0,0.2222222222222222,2.185185185185185,0.18518518518518517,4.814814814814815,0.6296296296296297,0.2222222222222222,0.7407407407407407,2.6296296296296298
227,ENG-Premier League,2425,Newcastle,Bruno Guimarães,BRA,MF,26,1997,38,38,3271,36.3,5,6,11,5,0,0,7,0,0.14,0.17,0.3,0.14,0.3,BRA,MF,26,1997,36.3,5,45,15,33.3,1.24,0.41,0.11,0.33,0,0,BRA,MF,26,1997,36.3,7,0,0,65,107,2,29,28,47,,,0,0.13774104683195593,1.2396694214876034,0.1652892561983471,0.7988980716253444,1.2947658402203859,0.7713498622589532,1.790633608815427,2.947658402203857
228,ENG-Premier League,2425,Newcastle,Dan Burn,ENG,DF,32,1992,37,37,3330,37.0,1,1,2,1,0,0,11,0,0.03,0.03,0.05,0.03,0.05,ENG,DF,32,1992,37.0,1,22,6,27.3,0.59,0.16,0.05,0.17,0,0,ENG,DF,32,1992,37.0,11,0,0,34,12,5,3,27,25,,,2,0.02702702702702703,0.5945945945945946,0.02702702702702703,0.08108108108108109,0.6756756756756757,0.7297297297297297,0.918918918918919,0.32432432432432434
229,ENG-Premier League,2425,Newcastle,Fabian Schär,SUI,DF,32,1991,34,33,2934,32.6,4,0,4,4,0,0,9,1,0.12,0.0,0.12,0.12,0.12,SUI,DF,32,1991,32.6,4,40,11,27.5,1.23,0.34,0.1,0.36,0,0,SUI,DF,32,1991,32.6,9,1,0,35,16,4,12,43,20,,,0,0.12269938650306748,1.2269938650306749,0.0,0.36809815950920244,0.6134969325153374,1.3190184049079754,1.0736196319018405,0.49079754601226994
230,ENG-Premier League,2425,Newcastle,Harvey Barnes,ENG,"FW,MF",26,1997,33,17,1755,19.5,9,4,13,9,0,0,0,0,0.46,0.21,0.67,0.46,0.67,ENG,"FW,MF",26,1997,19.5,9,63,21,33.3,3.23,1.08,0.14,0.43,0,0,ENG,"FW,MF",26,1997,19.5,0,0,0,15,23,5,47,6,9,,,0,0.46153846153846156,3.230769230769231,0.20512820512820512,2.41025641025641,0.46153846153846156,0.3076923076923077,0.7692307692307693,1.1794871794871795
231,ENG-Premier League,2425,Newcastle,Jacob Murphy,ENG,"FW,MF",29,1995,35,31,2360,26.2,8,12,20,8,0,0,4,0,0.31,0.46,0.76,0.31,0.76,ENG,"FW,MF",29,1995,26.2,8,43,15,34.9,1.64,0.57,0.19,0.53,0,0,ENG,"FW,MF",29,1995,26.2,4,0,0,11,14,3,119,11,18,,,0,0.3053435114503817,1.6412213740458015,0.4580152671755725,4.541984732824427,0.6870229007633588,0.41984732824427484,0.41984732824427484,0.5343511450381679
232,ENG-Premier League,2425,Newcastle,Joe Willock,ENG,MF,24,1999,32,11,1086,12.1,0,2,2,0,0,0,4,0,0.0,0.17,0.17,0.0,0.17,ENG,MF,24,1999,12.1,0,18,3,16.7,1.49,0.25,0.0,0.0,0,0,ENG,MF,24,1999,12.1,4,0,0,22,13,3,17,7,18,,,0,0.0,1.4876033057851241,0.1652892561983471,1.4049586776859504,1.4876033057851241,0.578512396694215,1.8181818181818183,1.0743801652892562
233,ENG-Premier League,2425,Newcastle,Joelinton,BRA,"MF,FW",27,1996,29,29,2393,26.6,4,3,7,4,0,0,10,0,0.15,0.11,0.26,0.15,0.26,BRA,"MF,FW",27,1996,26.6,4,45,14,31.1,1.69,0.53,0.09,0.29,0,0,BRA,"MF,FW",27,1996,26.6,10,0,0,58,34,7,16,20,35,,,0,0.15037593984962405,1.6917293233082706,0.11278195488721804,0.6015037593984962,1.3157894736842104,0.7518796992481203,2.180451127819549,1.2781954887218046
234,ENG-Premier League,2425,Newcastle,Kieran Trippier,ENG,DF,33,1990,25,14,1309,14.5,0,3,3,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,ENG,DF,33,1990,14.5,0,4,0,0.0,0.28,0.0,0.0,,0,0,ENG,DF,33,1990,14.5,1,0,0,16,11,2,83,11,22,,,0,0.0,0.27586206896551724,0.20689655172413793,5.724137931034483,1.5172413793103448,0.7586206896551724,1.103448275862069,0.7586206896551724
235,ENG-Premier League,2425,Newcastle,Lewis Hall,ENG,DF,19,2004,27,24,2189,24.3,0,4,4,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,ENG,DF,19,2004,24.3,0,11,1,9.1,0.45,0.04,0.0,0.0,0,0,ENG,DF,19,2004,24.3,3,0,0,9,21,1,110,17,40,,,0,0.0,0.45267489711934156,0.1646090534979424,4.526748971193416,1.646090534979424,0.6995884773662551,0.37037037037037035,0.8641975308641975
236,ENG-Premier League,2425,Newcastle,Martin Dúbravka,SVK,GK,35,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,SVK,GK,35,1989,10.0,0,0,0,,0.0,0.0,,,0,0,SVK,GK,35,1989,10.0,0,0,0,0,1,0,0,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
237,ENG-Premier League,2425,Newcastle,Nick Pope,ENG,GK,32,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ENG,GK,32,1992,28.0,0,0,0,,0.0,0.0,,,0,0,ENG,GK,32,1992,28.0,2,0,0,2,5,0,0,1,0,,,0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.17857142857142858
238,ENG-Premier League,2425,Newcastle,Sandro Tonali,ITA,MF,24,2000,36,28,2630,29.2,4,2,6,4,0,0,5,0,0.14,0.07,0.21,0.14,0.21,ITA,MF,24,2000,29.2,4,35,12,34.3,1.2,0.41,0.11,0.33,0,0,ITA,MF,24,2000,29.2,5,0,0,37,49,2,54,32,32,,,0,0.136986301369863,1.1986301369863015,0.0684931506849315,1.8493150684931507,1.095890410958904,1.095890410958904,1.2671232876712328,1.678082191780822
239,ENG-Premier League,2425,Newcastle,Tino Livramento,ENG,DF,21,2002,37,32,2840,31.6,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,ENG,DF,21,2002,31.6,0,6,2,33.3,0.19,0.06,0.0,0.0,0,0,ENG,DF,21,2002,31.6,1,0,0,6,35,2,52,26,34,,,0,0.0,0.18987341772151897,0.03164556962025316,1.6455696202531644,1.0759493670886076,0.8227848101265822,0.18987341772151897,1.1075949367088607
240,ENG-Premier League,2425,Nottingham,Anthony Elanga,SWE,"MF,FW",22,2002,38,31,2501,27.8,6,11,17,6,0,0,1,0,0.22,0.4,0.61,0.22,0.61,SWE,"MF,FW",22,2002,27.8,6,44,24,54.5,1.58,0.86,0.14,0.25,0,0,SWE,"MF,FW",22,2002,27.8,1,0,0,9,47,18,184,6,15,,,0,0.2158273381294964,1.5827338129496402,0.39568345323741005,6.618705035971223,0.539568345323741,0.2158273381294964,0.3237410071942446,1.6906474820143884
241,ENG-Premier League,2425,Nottingham,Callum Hudson-Odoi,ENG,MF,23,2000,31,25,2194,24.4,5,2,7,5,0,0,2,0,0.21,0.08,0.29,0.21,0.29,ENG,MF,23,2000,24.4,5,37,17,45.9,1.52,0.7,0.14,0.29,0,0,ENG,MF,23,2000,24.4,2,0,0,12,25,8,80,13,16,,,0,0.20491803278688525,1.5163934426229508,0.0819672131147541,3.278688524590164,0.6557377049180328,0.5327868852459017,0.49180327868852464,1.0245901639344264
242,ENG-Premier League,2425,Nottingham,Chris Wood,NZL,FW,32,1991,36,35,2959,32.9,20,3,23,17,3,3,1,0,0.61,0.09,0.7,0.52,0.61,NZL,FW,32,1991,32.9,20,68,35,51.5,2.07,1.06,0.29,0.57,3,3,NZL,FW,32,1991,32.9,1,0,0,25,24,28,1,6,5,,,0,0.60790273556231,2.066869300911854,0.0911854103343465,0.030395136778115502,0.1519756838905775,0.182370820668693,0.7598784194528876,0.729483282674772
243,ENG-Premier League,2425,Nottingham,Elliot Anderson,ENG,MF,21,2002,37,33,2728,30.3,2,6,8,2,0,0,10,0,0.07,0.2,0.26,0.07,0.26,ENG,MF,21,2002,30.3,2,40,7,17.5,1.32,0.23,0.05,0.29,0,0,ENG,MF,21,2002,30.3,10,0,0,47,57,4,86,29,55,,,0,0.066006600660066,1.3201320132013201,0.198019801980198,2.8382838283828384,1.8151815181518152,0.957095709570957,1.551155115511551,1.881188118811881
244,ENG-Premier League,2425,Nottingham,Matz Sels,BEL,GK,32,1992,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,BEL,GK,32,1992,38.0,0,0,0,,0.0,0.0,,,0,0,BEL,GK,32,1992,38.0,4,0,0,1,8,0,0,0,1,,,0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.21052631578947367
245,ENG-Premier League,2425,Nottingham,Morato,BRA,DF,23,2001,26,6,907,10.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,BRA,DF,23,2001,10.1,0,2,1,50.0,0.2,0.1,0.0,0.0,0,0,BRA,DF,23,2001,10.1,5,0,0,11,2,0,0,9,14,,,0,0.0,0.19801980198019803,0.0,0.0,1.3861386138613863,0.8910891089108911,1.0891089108910892,0.19801980198019803
246,ENG-Premier League,2425,Nottingham,Morgan Gibbs-White,ENG,MF,24,2000,34,34,2803,31.1,7,8,15,7,0,0,11,1,0.22,0.26,0.48,0.22,0.48,ENG,MF,24,2000,31.1,7,61,22,36.1,1.96,0.71,0.11,0.32,0,0,ENG,MF,24,2000,31.1,11,1,1,38,40,7,46,22,21,,,0,0.22508038585209003,1.9614147909967845,0.2572347266881029,1.4790996784565915,0.67524115755627,0.7073954983922829,1.2218649517684887,1.2861736334405145
247,ENG-Premier League,2425,Nottingham,Murillo,BRA,DF,22,2002,36,36,3188,35.4,2,0,2,2,0,0,6,0,0.06,0.0,0.06,0.06,0.06,BRA,DF,22,2002,35.4,2,25,6,24.0,0.71,0.17,0.08,0.33,0,0,BRA,DF,22,2002,35.4,6,0,0,27,7,0,14,36,39,,,0,0.05649717514124294,0.7062146892655368,0.0,0.3954802259887006,1.1016949152542372,1.0169491525423728,0.7627118644067797,0.1977401129943503
248,ENG-Premier League,2425,Nottingham,Neco Williams,WAL,"DF,MF",23,2001,35,28,2594,28.8,1,3,4,1,0,0,7,0,0.03,0.1,0.14,0.03,0.14,WAL,"DF,MF",23,2001,28.8,1,37,7,18.9,1.28,0.24,0.03,0.14,0,0,WAL,"DF,MF",23,2001,28.8,7,0,0,24,43,2,60,30,57,,,0,0.034722222222222224,1.284722222222222,0.10416666666666666,2.0833333333333335,1.9791666666666665,1.0416666666666667,0.8333333333333333,1.4930555555555556
249,ENG-Premier League,2425,Nottingham,Nicolás Domínguez,ARG,MF,26,1998,34,23,1963,21.8,0,1,1,0,0,0,9,0,0.0,0.05,0.05,0.0,0.05,ARG,MF,26,1998,21.8,0,21,9,42.9,0.96,0.41,0.0,0.0,0,0,ARG,MF,26,1998,21.8,9,0,0,33,18,1,8,28,48,,,0,0.0,0.963302752293578,0.04587155963302752,0.36697247706422015,2.2018348623853212,1.2844036697247705,1.5137614678899083,0.8256880733944953
250,ENG-Premier League,2425,Nottingham,Nikola Milenković,SRB,DF,26,1997,37,37,3330,37.0,5,2,7,5,0,0,4,0,0.14,0.05,0.19,0.14,0.19,SRB,DF,26,1997,37.0,5,29,8,27.6,0.78,0.22,0.17,0.63,0,0,SRB,DF,26,1997,37.0,4,0,0,20,5,2,0,25,28,,,0,0.13513513513513514,0.7837837837837838,0.05405405405405406,0.0,0.7567567567567568,0.6756756756756757,0.5405405405405406,0.13513513513513514
251,ENG-Premier League,2425,Nottingham,Ola Aina,NGA,DF,27,1996,35,35,2995,33.3,2,1,3,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,NGA,DF,27,1996,33.3,2,11,2,18.2,0.33,0.06,0.18,1.0,0,0,NGA,DF,27,1996,33.3,5,0,0,23,35,2,59,31,41,,,0,0.060060060060060066,0.3303303303303304,0.030030030030030033,1.771771771771772,1.2312312312312312,0.930930930930931,0.6906906906906908,1.0510510510510511
252,ENG-Premier League,2425,Nottingham,Ryan Yates,ENG,MF,26,1997,35,18,1915,21.3,2,1,3,2,0,0,10,0,0.09,0.05,0.14,0.09,0.14,ENG,MF,26,1997,21.3,2,33,9,27.3,1.55,0.42,0.06,0.22,0,0,ENG,MF,26,1997,21.3,10,0,0,54,48,7,8,25,21,,,0,0.09389671361502347,1.5492957746478873,0.046948356807511735,0.3755868544600939,0.9859154929577465,1.1737089201877935,2.5352112676056335,2.2535211267605635
253,ENG-Premier League,2425,Nottingham,Álex Moreno,ESP,DF,31,1993,15,11,955,10.6,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,ESP,DF,31,1993,10.6,0,6,0,0.0,0.57,0.0,0.0,,0,0,ESP,DF,31,1993,10.6,2,0,0,12,6,0,19,16,18,,,0,0.0,0.5660377358490566,0.09433962264150944,1.7924528301886793,1.6981132075471699,1.509433962264151,1.1320754716981132,0.5660377358490566
254,ENG-Premier League,2425,Southampton,Aaron Ramsdale,ENG,GK,26,1998,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ENG,GK,26,1998,30.0,0,0,0,,0.0,0.0,,,0,0,ENG,GK,26,1998,30.0,2,0,0,1,4,0,0,1,0,,,0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333
255,ENG-Premier League,2425,Southampton,Adam Armstrong,ENG,"FW,MF",27,1997,20,15,1248,13.9,2,2,4,2,0,1,4,0,0.14,0.14,0.29,0.14,0.29,ENG,"FW,MF",27,1997,13.9,2,26,9,34.6,1.87,0.65,0.08,0.22,0,1,ENG,"FW,MF",27,1997,13.9,4,0,0,12,5,9,14,4,3,,,0,0.14388489208633093,1.870503597122302,0.14388489208633093,1.0071942446043165,0.2158273381294964,0.28776978417266186,0.8633093525179856,0.3597122302158273
256,ENG-Premier League,2425,Southampton,Cameron Archer,ENG,FW,23,2001,35,13,1441,16.0,2,0,2,2,0,1,0,0,0.12,0.0,0.12,0.12,0.12,ENG,FW,23,2001,16.0,2,29,11,37.9,1.81,0.69,0.07,0.18,0,1,ENG,FW,23,2001,16.0,0,0,0,16,13,8,4,1,9,,,0,0.125,1.8125,0.0,0.25,0.5625,0.0625,1.0,0.8125
257,ENG-Premier League,2425,Southampton,Flynn Downes,ENG,MF,25,1999,27,25,2151,23.9,1,0,1,1,0,0,12,0,0.04,0.0,0.04,0.04,0.04,ENG,MF,25,1999,23.9,1,10,3,30.0,0.42,0.13,0.1,0.33,0,0,ENG,MF,25,1999,23.9,12,0,0,50,39,0,4,31,27,,,0,0.041841004184100423,0.4184100418410042,0.0,0.1673640167364017,1.1297071129707115,1.2970711297071131,2.092050209205021,1.6317991631799165
258,ENG-Premier League,2425,Southampton,Jack Stephens,ENG,DF,30,1994,19,17,1389,15.4,1,0,1,1,0,0,2,2,0.06,0.0,0.06,0.06,0.06,ENG,DF,30,1994,15.4,1,4,2,50.0,0.26,0.13,0.25,0.5,0,0,ENG,DF,30,1994,15.4,2,2,0,13,4,1,1,12,20,,,0,0.06493506493506493,0.2597402597402597,0.0,0.06493506493506493,1.2987012987012987,0.7792207792207793,0.8441558441558441,0.2597402597402597
259,ENG-Premier League,2425,Southampton,James Bree,ENG,"DF,MF",26,1997,17,13,1075,11.9,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,ENG,"DF,MF",26,1997,11.9,0,4,1,25.0,0.33,0.08,0.0,0.0,0,0,ENG,"DF,MF",26,1997,11.9,0,0,0,4,5,0,29,5,13,,,0,0.0,0.3361344537815126,0.08403361344537814,2.436974789915966,1.0924369747899159,0.42016806722689076,0.3361344537815126,0.42016806722689076
260,ENG-Premier League,2425,Southampton,Jan Bednarek,POL,DF,28,1996,30,30,2531,28.1,2,0,2,2,0,0,7,0,0.07,0.0,0.07,0.07,0.07,POL,DF,28,1996,28.1,2,5,3,60.0,0.18,0.11,0.4,0.67,0,0,POL,DF,28,1996,28.1,7,0,0,31,13,0,1,55,19,,,0,0.07117437722419928,0.1779359430604982,0.0,0.03558718861209964,0.6761565836298932,1.9572953736654803,1.103202846975089,0.4626334519572953
261,ENG-Premier League,2425,Southampton,Joe Aribo,NGA,MF,28,1996,32,21,2013,22.4,3,0,3,3,0,0,1,0,0.13,0.0,0.13,0.13,0.13,NGA,MF,28,1996,22.4,3,17,7,41.2,0.76,0.31,0.18,0.43,0,0,NGA,MF,28,1996,22.4,1,0,0,20,27,1,10,20,34,,,0,0.13392857142857142,0.7589285714285715,0.0,0.44642857142857145,1.517857142857143,0.8928571428571429,0.8928571428571429,1.205357142857143
262,ENG-Premier League,2425,Southampton,Kamaldeen Sulemana,GHA,"FW,MF",22,2002,26,17,1402,15.6,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,GHA,"FW,MF",22,2002,15.6,1,29,8,27.6,1.86,0.51,0.03,0.13,0,0,GHA,"FW,MF",22,2002,15.6,2,0,0,22,11,3,26,5,16,,,0,0.06410256410256411,1.858974358974359,0.06410256410256411,1.6666666666666667,1.0256410256410258,0.32051282051282054,1.4102564102564104,0.7051282051282052
263,ENG-Premier League,2425,Southampton,Kyle Walker-Peters,ENG,"MF,DF",27,1997,33,33,2918,32.4,0,2,2,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,ENG,"MF,DF",27,1997,32.4,0,20,6,30.0,0.62,0.19,0.0,0.0,0,0,ENG,"MF,DF",27,1997,32.4,5,0,0,28,52,2,50,19,32,,,0,0.0,0.617283950617284,0.0617283950617284,1.5432098765432098,0.9876543209876544,0.5864197530864198,0.8641975308641976,1.6049382716049383
264,ENG-Premier League,2425,Southampton,Lesley Ugochukwu,FRA,MF,20,2004,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,FRA,MF,20,2004,18.4,1,10,1,10.0,0.54,0.05,0.1,1.0,0,0,FRA,MF,20,2004,18.4,7,0,0,31,16,0,6,14,22,,,0,0.05434782608695653,0.5434782608695653,0.05434782608695653,0.32608695652173914,1.1956521739130437,0.7608695652173914,1.6847826086956523,0.8695652173913044
265,ENG-Premier League,2425,Southampton,Mateus Fernandes,POR,MF,20,2004,36,34,2909,32.3,2,4,6,2,0,0,8,0,0.06,0.12,0.19,0.06,0.19,POR,MF,20,2004,32.3,2,42,14,33.3,1.3,0.43,0.05,0.14,0,0,POR,MF,20,2004,32.3,8,0,0,46,54,4,113,25,50,,,0,0.061919504643962855,1.30030959752322,0.12383900928792571,3.4984520123839014,1.5479876160990713,0.7739938080495357,1.4241486068111457,1.6718266253869971
266,ENG-Premier League,2425,Southampton,Paul Onuachu,NGA,FW,30,1994,25,11,1050,11.7,4,1,5,4,0,0,4,0,0.34,0.09,0.43,0.34,0.43,NGA,FW,30,1994,11.7,4,34,15,44.1,2.91,1.29,0.12,0.27,0,0,NGA,FW,30,1994,11.7,4,0,0,28,16,10,0,1,2,,,0,0.3418803418803419,2.9059829059829063,0.08547008547008547,0.0,0.17094017094017094,0.08547008547008547,2.393162393162393,1.3675213675213675
267,ENG-Premier League,2425,Southampton,Ryan Manning,IRL,"DF,MF",28,1996,24,18,1462,16.2,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,IRL,"DF,MF",28,1996,16.2,0,8,1,12.5,0.49,0.06,0.0,0.0,0,0,IRL,"DF,MF",28,1996,16.2,2,0,0,19,33,0,84,17,18,,,0,0.0,0.4938271604938272,0.0617283950617284,5.185185185185185,1.1111111111111112,1.0493827160493827,1.1728395061728396,2.037037037037037
268,ENG-Premier League,2425,Southampton,Taylor Harwood-Bellis,ENG,DF,22,2002,34,32,2825,31.4,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,ENG,DF,22,2002,31.4,1,20,8,40.0,0.64,0.25,0.05,0.13,0,0,ENG,DF,22,2002,31.4,9,0,0,35,14,0,10,29,22,,,0,0.03184713375796178,0.6369426751592357,0.0,0.3184713375796179,0.7006369426751593,0.9235668789808917,1.1146496815286624,0.445859872611465
269,ENG-Premier League,2425,Southampton,Tyler Dibling,ENG,"MF,FW",18,2006,33,20,1874,20.8,2,0,2,2,0,0,6,0,0.1,0.0,0.1,0.1,0.1,ENG,"MF,FW",18,2006,20.8,2,28,9,32.1,1.34,0.43,0.07,0.22,0,0,ENG,"MF,FW",18,2006,20.8,6,0,0,30,51,2,28,7,21,,,0,0.09615384615384615,1.346153846153846,0.0,1.346153846153846,1.0096153846153846,0.3365384615384615,1.4423076923076923,2.4519230769230766
270,ENG-Premier League,2425,Southampton,Yukinari Sugawara,JPN,"MF,DF",24,2000,30,16,1557,17.3,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,JPN,"MF,DF",24,2000,17.3,1,14,6,42.9,0.81,0.35,0.07,0.17,0,0,JPN,"MF,DF",24,2000,17.3,4,0,0,15,10,4,70,9,16,,,0,0.057803468208092484,0.8092485549132947,0.057803468208092484,4.0462427745664735,0.9248554913294798,0.5202312138728323,0.8670520231213873,0.5780346820809248
271,ENG-Premier League,2425,Tottenham,Archie Gray,ENG,"DF,MF",18,2006,28,19,1751,19.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ENG,"DF,MF",18,2006,19.5,0,1,1,100.0,0.05,0.05,0.0,0.0,0,0,ENG,"DF,MF",18,2006,19.5,1,0,0,17,11,0,17,18,9,,,1,0.0,0.05128205128205128,0.0,0.8717948717948718,0.46153846153846156,0.9230769230769231,0.8717948717948718,0.5641025641025641
272,ENG-Premier League,2425,Tottenham,Ben Davies,WAL,DF,31,1993,17,14,1331,14.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,WAL,DF,31,1993,14.8,0,5,1,20.0,0.34,0.07,0.0,0.0,0,0,WAL,DF,31,1993,14.8,5,0,0,17,7,0,4,12,11,,,0,0.0,0.33783783783783783,0.0,0.27027027027027023,0.7432432432432432,0.8108108108108107,1.1486486486486487,0.47297297297297297
